date,amount,category
3/14/2018,9.86,paypal
11/13/2018,760.5,online
6/1/2018,584.55,paypal
1/4/2018,98.21,paypal
9/24/2018,4.69,groceries
6/8/2018,4.39,restaurants
7/18/2018,97.82,wholesale_clubs
4/5/2018,4.95,wholesale_clubs
10/13/2018,2.94,paypal
8/14/2018,217.07,amazon
1/30/2018,1.09,groceries
11/7/2018,219.76,departmental_store
11/14/2018,28.12,travel_other
6/19/2018,7.54,paypal
11/15/2018,56.14,airfare
4/22/2018,3.53,miscellaneous
8/7/2018,18.82,amazon
9/22/2018,197.96,groceries
9/6/2018,220.56,groceries
2/19/2018,2.89,online
6/6/2018,35.01,restaurants
10/4/2018,3.08,supermarkets
11/27/2018,0.42,travel_other
1/5/2018,44.39,amazon
1/25/2018,2.8,travel_other
2/9/2018,83.02,restaurants
1/24/2018,2.24,wholesale_clubs
8/13/2018,3.37,paypal
12/24/2018,441.57,groceries
6/26/2018,6.72,travel_other
6/7/2018,9.91,hotel
1/26/2018,8.38,gas
12/5/2018,1.27,restaurants
5/28/2018,289.01,wholesale_clubs
6/2/2018,0.85,restaurants
9/27/2018,4.69,gas
6/13/2018,1.95,amazon
1/24/2018,1.61,restaurants
4/6/2018,67.9,restaurants
6/19/2018,51.61,restaurants
6/20/2018,708,groceries
5/14/2018,4.73,groceries
4/25/2018,114.78,wholesale_clubs
10/21/2018,34.64,hotel
2/4/2018,52.55,hotel
7/24/2018,435.15,supermarkets
6/14/2018,65.88,travel_other
12/4/2018,682.84,restaurants
4/8/2018,531.95,hotel
4/4/2018,411.3,amazon
11/6/2018,402.82,travel_other
2/6/2018,696.79,gas
1/13/2018,12.48,wholesale_clubs
4/26/2018,788.65,miscellaneous
3/6/2018,2.86,airfare
5/30/2018,5.23,groceries
11/19/2018,427.28,travel_other
2/11/2018,554.74,restaurants
3/14/2018,3.97,online
11/25/2018,7.02,departmental_store
8/9/2018,435.34,airfare
5/16/2018,79.46,airfare
3/19/2018,33.82,online
1/17/2018,1.64,miscellaneous
4/9/2018,672.25,airfare
7/9/2018,2.25,amazon
5/28/2018,4.32,hotel
12/12/2018,9.01,online
6/1/2018,5.21,restaurants
7/30/2018,79.49,amazon
2/3/2018,3.85,travel_other
12/4/2018,574.23,restaurants
9/14/2018,496.24,online
8/25/2018,822.94,restaurants
10/22/2018,7.57,online
7/25/2018,7.58,airfare
2/24/2018,60.1,hotel
12/11/2018,352.75,miscellaneous
12/8/2018,168.8,amazon
8/27/2018,78.9,departmental_store
10/15/2018,723.29,hotel
11/2/2018,7.77,gas
3/19/2018,3.52,online
10/21/2018,71.62,paypal
5/8/2018,748.13,gas
2/24/2018,5.62,travel_other
9/17/2018,8.26,supermarkets
10/24/2018,5.2,airfare
10/6/2018,125.26,hotel
1/19/2018,603.31,miscellaneous
1/2/2018,7.5,restaurants
7/2/2018,6.67,supermarkets
11/4/2018,89.09,groceries
5/14/2018,5.79,groceries
7/23/2018,6.26,airfare
2/16/2018,13.69,gas
6/2/2018,7.74,restaurants
9/6/2018,5.06,gas
4/1/2018,9.74,supermarkets
7/17/2018,591.56,wholesale_clubs
6/6/2018,616.91,restaurants
3/14/2018,89.69,groceries
11/8/2018,56.78,departmental_store
12/13/2018,98.92,departmental_store
2/14/2018,356.14,miscellaneous
9/17/2018,8.27,travel_other
3/13/2018,2.24,travel_other
6/12/2018,5.45,supermarkets
8/23/2018,4.47,departmental_store
12/24/2018,19.03,groceries
2/7/2018,229.74,amazon
2/21/2018,637.76,wholesale_clubs
1/21/2018,60.06,hotel
2/26/2018,1.48,supermarkets
7/3/2018,43.93,gas
3/4/2018,4.98,groceries
8/15/2018,453.58,amazon
8/8/2018,312.37,online
5/14/2018,1.17,paypal
9/24/2018,5.28,airfare
3/16/2018,563.68,restaurants
7/14/2018,578.57,groceries
7/10/2018,831.17,gas
2/22/2018,5.54,supermarkets
8/18/2018,5.44,paypal
10/15/2018,28.76,restaurants
3/10/2018,55.7,restaurants
2/2/2018,6.3,departmental_store
5/1/2018,65.14,gas
5/14/2018,34.01,hotel
6/23/2018,5.11,paypal
6/6/2018,3.88,wholesale_clubs
1/22/2018,218.83,airfare
2/8/2018,6.98,amazon
10/13/2018,5.17,supermarkets
12/10/2018,48.4,groceries
3/30/2018,87.48,paypal
12/12/2018,1.81,online
9/18/2018,736.5,groceries
12/19/2018,7.04,miscellaneous
9/5/2018,1.04,hotel
6/14/2018,95.85,paypal
4/17/2018,89.12,online
10/5/2018,5.98,groceries
9/16/2018,53.14,supermarkets
7/12/2018,26.13,groceries
11/8/2018,1.55,airfare
1/27/2018,61.61,airfare
10/17/2018,7.47,gas
12/5/2018,878.78,supermarkets
4/14/2018,242.91,departmental_store
9/24/2018,0.35,travel_other
11/24/2018,9.79,amazon
12/21/2018,359.09,amazon
5/13/2018,5.29,paypal
10/3/2018,746.72,wholesale_clubs
10/13/2018,769.45,wholesale_clubs
8/30/2018,2.62,hotel
6/26/2018,84.82,miscellaneous
7/5/2018,779.13,amazon
12/26/2018,758.86,online
12/23/2018,520.37,online
4/19/2018,75.14,paypal
1/27/2018,37.76,amazon
6/16/2018,65.79,paypal
3/22/2018,3.49,restaurants
2/14/2018,6.66,gas
1/26/2018,447.45,gas
7/22/2018,5.69,hotel
10/28/2018,36.26,groceries
4/13/2018,7.88,paypal
4/21/2018,686.33,wholesale_clubs
11/25/2018,9.89,travel_other
9/23/2018,393.97,airfare
11/10/2018,4.58,paypal
7/4/2018,87.68,airfare
4/2/2018,57.05,airfare
1/15/2018,90.45,travel_other
1/13/2018,83.51,groceries
1/17/2018,1.99,hotel
9/28/2018,55.04,amazon
4/5/2018,406.54,travel_other
6/20/2018,333.17,restaurants
8/30/2018,74.67,miscellaneous
11/24/2018,5.31,groceries
10/27/2018,243.1,groceries
2/18/2018,3.37,supermarkets
6/21/2018,96.28,groceries
4/8/2018,613.11,supermarkets
2/8/2018,6.43,wholesale_clubs
6/23/2018,5.57,travel_other
3/14/2018,8.61,hotel
1/1/2018,2.71,online
10/5/2018,43.32,groceries
12/17/2018,11.23,miscellaneous
7/6/2018,649.26,restaurants
11/26/2018,1.88,amazon
2/27/2018,7.54,groceries
4/15/2018,442.79,amazon
12/19/2018,5.68,airfare
8/3/2018,3.84,gas
9/25/2018,83.86,airfare
1/25/2018,727.25,miscellaneous
11/3/2018,16.51,hotel
1/20/2018,977.43,restaurants
3/28/2018,60.98,wholesale_clubs
12/16/2018,81.16,online
11/1/2018,712.88,airfare
2/16/2018,1.98,supermarkets
3/20/2018,721.18,paypal
5/11/2018,5.21,amazon
9/29/2018,2.87,gas
8/13/2018,36.46,wholesale_clubs
12/13/2018,69.18,departmental_store
11/4/2018,0.52,hotel
3/15/2018,557.02,airfare
12/23/2018,5.47,supermarkets
3/18/2018,911.74,gas
9/24/2018,9.35,online
12/28/2018,395.54,wholesale_clubs
12/11/2018,9.7,gas
11/18/2018,988.97,wholesale_clubs
1/7/2018,3.28,travel_other
5/19/2018,74.82,gas
9/26/2018,57.62,miscellaneous
11/17/2018,969.56,amazon
4/13/2018,4.48,wholesale_clubs
8/14/2018,77.62,amazon
5/26/2018,625.21,amazon
11/8/2018,6.28,wholesale_clubs
4/26/2018,18.83,restaurants
12/29/2018,5.55,travel_other
5/2/2018,8.89,amazon
11/2/2018,835.8,miscellaneous
7/14/2018,78.19,restaurants
4/28/2018,60.17,paypal
3/29/2018,99.2,restaurants
6/28/2018,742.95,amazon
1/15/2018,240.15,groceries
12/8/2018,9.99,restaurants
9/25/2018,6.73,paypal
11/16/2018,788.67,miscellaneous
2/14/2018,25.57,travel_other
3/1/2018,1.39,wholesale_clubs
3/10/2018,919.88,paypal
8/14/2018,9.42,hotel
7/3/2018,82.92,online
12/19/2018,599.41,supermarkets
5/8/2018,2.28,travel_other
6/1/2018,3.83,departmental_store
5/12/2018,300.05,paypal
8/1/2018,95.28,amazon
2/21/2018,644.38,miscellaneous
12/24/2018,620.45,hotel
5/8/2018,6.91,paypal
12/21/2018,428.14,gas
9/24/2018,0.46,supermarkets
4/5/2018,4.28,supermarkets
8/13/2018,758.73,restaurants
6/3/2018,70.55,travel_other
10/13/2018,159.6,amazon
7/16/2018,8.54,hotel
6/2/2018,895.25,hotel
3/26/2018,530.77,paypal
9/6/2018,443.21,hotel
10/29/2018,6.22,online
1/12/2018,8.06,wholesale_clubs
12/20/2018,6.07,online
7/6/2018,7.4,airfare
4/28/2018,167.76,paypal
9/11/2018,51.51,paypal
12/8/2018,117.49,restaurants
8/30/2018,46.25,departmental_store
12/13/2018,307.22,airfare
6/21/2018,6.26,gas
5/10/2018,34.66,amazon
8/24/2018,7.13,paypal
3/5/2018,677.03,hotel
3/18/2018,189.57,airfare
3/4/2018,6.77,hotel
8/23/2018,8.12,travel_other
10/26/2018,1.02,amazon
12/26/2018,34.1,airfare
10/30/2018,7.52,amazon
2/11/2018,803.95,restaurants
3/23/2018,629.29,airfare
7/29/2018,389.62,amazon
9/21/2018,5.93,departmental_store
1/5/2018,67.08,hotel
6/15/2018,7.73,paypal
10/15/2018,9.79,departmental_store
7/24/2018,984.05,travel_other
7/16/2018,40.77,hotel
4/22/2018,99.45,paypal
7/23/2018,839.06,groceries
4/16/2018,4.31,wholesale_clubs
11/2/2018,9.38,groceries
6/13/2018,95.16,wholesale_clubs
5/26/2018,11.41,restaurants
3/26/2018,283.05,departmental_store
7/24/2018,2.42,travel_other
10/30/2018,992.62,hotel
9/17/2018,30.23,amazon
2/24/2018,7.03,amazon
10/24/2018,46.21,departmental_store
8/28/2018,10.04,amazon
7/20/2018,61.84,wholesale_clubs
10/29/2018,7.66,wholesale_clubs
7/20/2018,80.26,restaurants
3/5/2018,87.75,departmental_store
12/2/2018,4.85,gas
11/2/2018,1.35,travel_other
5/8/2018,718.28,gas
11/12/2018,1.93,restaurants
11/12/2018,84.99,airfare
9/8/2018,7.06,travel_other
7/14/2018,625.07,paypal
3/12/2018,233.42,wholesale_clubs
7/22/2018,4.54,groceries
5/13/2018,92.84,amazon
1/6/2018,4.26,airfare
3/2/2018,6.15,departmental_store
10/25/2018,975.21,travel_other
11/27/2018,78.81,groceries
1/1/2018,328.59,amazon
5/26/2018,4.68,miscellaneous
8/29/2018,76.48,online
10/24/2018,65.87,supermarkets
12/11/2018,185.38,supermarkets
3/8/2018,27.81,groceries
4/21/2018,1.73,online
4/26/2018,0.57,groceries
12/25/2018,60.33,paypal
6/1/2018,6.15,restaurants
4/6/2018,200.18,gas
5/9/2018,896.08,amazon
3/10/2018,3.92,wholesale_clubs
4/29/2018,20.64,miscellaneous
2/3/2018,8,travel_other
1/6/2018,259.18,restaurants
2/26/2018,98.56,wholesale_clubs
8/18/2018,38.4,supermarkets
8/4/2018,830.61,gas
8/27/2018,961.01,wholesale_clubs
10/6/2018,20.7,hotel
3/26/2018,582.19,travel_other
10/25/2018,14.73,departmental_store
6/20/2018,0.15,travel_other
9/13/2018,780.57,departmental_store
6/4/2018,666,paypal
5/21/2018,4.74,amazon
2/1/2018,361.51,paypal
4/20/2018,53.47,miscellaneous
4/28/2018,6.1,travel_other
3/15/2018,3.58,departmental_store
5/26/2018,8.63,gas
11/7/2018,6.22,gas
10/14/2018,42.34,supermarkets
6/20/2018,909.21,online
3/3/2018,824.25,groceries
12/23/2018,394.53,departmental_store
5/28/2018,54.94,airfare
7/5/2018,15.34,departmental_store
7/8/2018,7.72,hotel
1/1/2018,929.97,supermarkets
8/18/2018,62.07,paypal
5/12/2018,724.85,miscellaneous
3/18/2018,76.08,amazon
7/27/2018,495.14,amazon
9/5/2018,419.98,travel_other
5/26/2018,8.71,supermarkets
12/26/2018,80.35,restaurants
8/12/2018,838.71,miscellaneous
10/9/2018,832.39,miscellaneous
8/13/2018,82.81,supermarkets
1/19/2018,74.4,wholesale_clubs
10/24/2018,1.11,groceries
7/4/2018,6.46,gas
9/19/2018,8.85,gas
8/9/2018,39.45,supermarkets
11/4/2018,7.06,restaurants
1/15/2018,821.3,departmental_store
5/21/2018,6.91,paypal
7/1/2018,181.82,amazon
10/1/2018,3.61,miscellaneous
1/9/2018,5.03,gas
1/29/2018,73.37,online
7/3/2018,9.56,paypal
9/27/2018,993.18,restaurants
4/15/2018,8,restaurants
9/22/2018,636.54,amazon
4/8/2018,9.21,amazon
5/21/2018,8.95,airfare
11/7/2018,5.85,gas
10/27/2018,38.01,gas
9/24/2018,206.21,airfare
10/10/2018,88.11,online
7/15/2018,92.85,wholesale_clubs
1/28/2018,6.9,restaurants
12/19/2018,869.04,travel_other
3/13/2018,5.89,paypal
3/14/2018,38.05,online
2/19/2018,785.67,groceries
9/3/2018,3.06,groceries
3/11/2018,307.64,supermarkets
2/25/2018,533.88,groceries
4/1/2018,14.84,airfare
3/11/2018,9.31,gas
8/25/2018,8.89,supermarkets
12/4/2018,19.71,airfare
4/25/2018,1,supermarkets
3/27/2018,8.23,miscellaneous
12/18/2018,48.62,groceries
12/28/2018,557.85,paypal
8/3/2018,7.06,restaurants
10/27/2018,87.22,supermarkets
2/11/2018,9.47,airfare
10/28/2018,742.86,supermarkets
2/15/2018,2.21,amazon
2/26/2018,3.71,departmental_store
9/19/2018,900.05,departmental_store
7/17/2018,85.39,gas
2/1/2018,768.9,departmental_store
8/29/2018,98.03,airfare
12/21/2018,466.58,travel_other
4/5/2018,2.52,groceries
7/14/2018,777.63,departmental_store
10/20/2018,1.1,departmental_store
8/16/2018,608.71,supermarkets
3/24/2018,271.49,amazon
11/12/2018,39.83,hotel
2/14/2018,709.46,groceries
8/1/2018,733.77,paypal
8/5/2018,2.26,supermarkets
9/8/2018,87.53,wholesale_clubs
3/3/2018,6.22,restaurants
8/11/2018,60.86,supermarkets
11/4/2018,855.19,travel_other
11/6/2018,479.67,restaurants
12/15/2018,0.4,departmental_store
8/21/2018,98.92,departmental_store
2/19/2018,5.47,departmental_store
2/9/2018,9.9,supermarkets
12/9/2018,632.04,miscellaneous
5/28/2018,32.6,gas
11/12/2018,879.35,airfare
8/14/2018,740.36,supermarkets
11/17/2018,315.27,airfare
6/3/2018,9.78,amazon
12/26/2018,15.32,amazon
4/28/2018,65.2,departmental_store
8/6/2018,4,paypal
9/1/2018,53.07,miscellaneous
10/24/2018,233.53,online
10/3/2018,77.41,wholesale_clubs
2/1/2018,982.37,travel_other
4/18/2018,123.87,airfare
2/18/2018,7.53,gas
9/5/2018,5.55,amazon
11/12/2018,4.41,groceries
5/22/2018,385.23,online
7/27/2018,368.95,supermarkets
4/16/2018,6.18,paypal
7/9/2018,0.3,hotel
7/28/2018,813.92,departmental_store
8/29/2018,24.13,groceries
6/26/2018,77.5,restaurants
2/20/2018,4.81,wholesale_clubs
10/3/2018,8.01,travel_other
5/10/2018,56.85,gas
3/5/2018,4.19,online
9/26/2018,78.14,amazon
11/18/2018,909.29,restaurants
7/20/2018,56.79,wholesale_clubs
11/29/2018,0.04,online
6/15/2018,846.89,supermarkets
11/13/2018,0.21,groceries
2/16/2018,1.29,online
11/8/2018,532.3,airfare
4/23/2018,334.87,restaurants
4/18/2018,4.2,hotel
9/25/2018,0.46,paypal
4/2/2018,729.54,online
8/6/2018,2.83,restaurants
8/17/2018,994.81,gas
2/24/2018,338.62,gas
10/28/2018,13.15,hotel
9/18/2018,7.33,paypal
4/3/2018,8.4,restaurants
5/1/2018,1.49,online
4/11/2018,3.16,departmental_store
11/15/2018,608.97,travel_other
10/1/2018,293.27,restaurants
1/23/2018,58.78,groceries
3/16/2018,9.85,gas
1/1/2018,5.8,hotel
7/27/2018,679.91,groceries
3/5/2018,1.25,online
5/13/2018,267.32,gas
6/29/2018,2.83,paypal
2/4/2018,225.33,travel_other
7/1/2018,319.69,wholesale_clubs
11/23/2018,97.5,travel_other
4/24/2018,81.79,groceries
9/20/2018,68.66,amazon
4/24/2018,792.51,groceries
8/22/2018,7.97,paypal
2/7/2018,467.1,restaurants
11/6/2018,8.23,supermarkets
7/27/2018,533.97,restaurants
12/27/2018,0.18,groceries
4/16/2018,158.65,travel_other
7/17/2018,3.92,miscellaneous
1/29/2018,564.13,amazon
4/27/2018,6.59,online
12/28/2018,5.39,paypal
9/10/2018,77.58,wholesale_clubs
10/3/2018,81.81,departmental_store
4/13/2018,71.75,gas
11/24/2018,7.33,hotel
6/24/2018,8.74,amazon
5/2/2018,981.14,gas
1/13/2018,450.61,groceries
7/25/2018,18.45,airfare
7/21/2018,666.45,online
5/5/2018,22.83,airfare
6/29/2018,6.41,paypal
6/10/2018,485.2,hotel
12/26/2018,947.42,online
3/1/2018,1.65,amazon
6/11/2018,4.28,miscellaneous
8/17/2018,264.2,paypal
1/15/2018,45.46,airfare
1/27/2018,133.83,gas
9/26/2018,8.6,hotel
9/13/2018,7.12,departmental_store
10/24/2018,283.83,groceries
9/6/2018,66.66,supermarkets
7/17/2018,66.7,travel_other
3/20/2018,2.19,wholesale_clubs
10/2/2018,73.78,paypal
1/5/2018,3.35,amazon
4/20/2018,0.63,hotel
4/19/2018,6.02,miscellaneous
5/23/2018,938.2,paypal
5/9/2018,99.23,airfare
3/4/2018,9.69,online
10/27/2018,9.13,amazon
6/27/2018,190.26,restaurants
8/13/2018,5.55,airfare
5/22/2018,1.04,travel_other
10/13/2018,3.11,wholesale_clubs
10/30/2018,441.32,wholesale_clubs
6/12/2018,14.61,wholesale_clubs
2/17/2018,6.45,miscellaneous
11/10/2018,8.28,gas
9/27/2018,3.3,miscellaneous
4/12/2018,5.15,amazon
2/26/2018,4.92,paypal
7/9/2018,52.58,airfare
6/22/2018,26.49,airfare
3/17/2018,863.57,amazon
2/21/2018,39.4,wholesale_clubs
2/20/2018,56.81,hotel
10/8/2018,62.32,gas
3/3/2018,87.78,wholesale_clubs
3/20/2018,33.66,airfare
5/4/2018,627.37,airfare
11/13/2018,7.82,travel_other
8/14/2018,6.87,airfare
12/23/2018,27.89,amazon
7/22/2018,798.37,restaurants
9/19/2018,772.87,travel_other
6/21/2018,593.45,hotel
7/23/2018,3.63,airfare
9/23/2018,2.13,amazon
1/6/2018,98.72,departmental_store
9/25/2018,268.93,airfare
1/14/2018,67.62,wholesale_clubs
9/6/2018,34.44,gas
3/7/2018,12.68,paypal
10/27/2018,532.41,amazon
5/28/2018,2.4,online
2/5/2018,4.4,departmental_store
11/11/2018,51.6,airfare
6/8/2018,1.64,airfare
1/13/2018,6.41,supermarkets
8/21/2018,4.77,gas
10/24/2018,6.13,supermarkets
10/28/2018,98.45,wholesale_clubs
11/25/2018,968.01,amazon
12/5/2018,731.94,amazon
1/20/2018,0.07,amazon
11/16/2018,4.05,groceries
1/25/2018,2.21,restaurants
11/24/2018,976.82,restaurants
11/18/2018,5.21,travel_other
6/22/2018,73.12,online
6/14/2018,0.34,airfare
12/20/2018,2.6,paypal
9/28/2018,9.94,supermarkets
12/14/2018,2.65,miscellaneous
7/30/2018,71.76,travel_other
8/8/2018,38.13,paypal
6/8/2018,38.82,wholesale_clubs
1/7/2018,67.26,airfare
1/12/2018,9.94,airfare
5/19/2018,712.29,miscellaneous
2/15/2018,51.01,restaurants
11/3/2018,599.58,paypal
1/10/2018,815.28,departmental_store
12/2/2018,81,travel_other
2/20/2018,4.48,restaurants
10/27/2018,97.45,gas
7/17/2018,2.09,hotel
11/12/2018,28.65,restaurants
5/2/2018,4.31,miscellaneous
2/3/2018,7.07,groceries
12/26/2018,956.37,restaurants
4/2/2018,2.28,gas
7/17/2018,821.17,supermarkets
4/3/2018,421.45,departmental_store
10/28/2018,637.84,supermarkets
12/15/2018,430.37,miscellaneous
9/5/2018,12.51,groceries
6/5/2018,72.99,travel_other
10/23/2018,62.63,wholesale_clubs
9/18/2018,0.74,travel_other
8/19/2018,58.67,airfare
5/25/2018,80.79,airfare
1/25/2018,57.72,wholesale_clubs
9/23/2018,8.27,paypal
7/6/2018,12.9,online
6/13/2018,5.26,airfare
9/3/2018,5.25,wholesale_clubs
8/29/2018,4.66,wholesale_clubs
2/11/2018,6.77,wholesale_clubs
3/2/2018,52.41,gas
8/1/2018,508.36,gas
12/26/2018,1.26,restaurants
12/13/2018,1.44,online
4/26/2018,17.8,online
8/12/2018,9.97,groceries
8/14/2018,8.71,miscellaneous
3/30/2018,4.9,supermarkets
9/10/2018,32.15,restaurants
6/24/2018,587.02,wholesale_clubs
5/25/2018,5.99,amazon
5/25/2018,23.04,airfare
8/4/2018,10.11,wholesale_clubs
7/4/2018,461.4,amazon
12/17/2018,664.19,restaurants
5/8/2018,9.55,hotel
6/20/2018,12.73,wholesale_clubs
10/15/2018,5.2,online
7/30/2018,361.69,supermarkets
7/20/2018,7.36,amazon
5/4/2018,23.44,gas
1/13/2018,8.09,airfare
8/25/2018,112.05,hotel
2/8/2018,5.63,wholesale_clubs
5/15/2018,99.94,restaurants
1/22/2018,8.95,airfare
7/7/2018,242.5,restaurants
8/5/2018,83.77,amazon
1/17/2018,7.54,travel_other
10/15/2018,35.95,restaurants
5/9/2018,712.5,miscellaneous
2/5/2018,0.49,hotel
11/11/2018,2.94,restaurants
5/12/2018,30.05,wholesale_clubs
4/4/2018,91.19,amazon
12/29/2018,53.09,travel_other
10/28/2018,9.4,travel_other
5/16/2018,6.14,airfare
9/6/2018,325.29,online
9/6/2018,704.76,amazon
11/17/2018,628.89,online
8/20/2018,582.55,miscellaneous
8/2/2018,893.18,online
12/10/2018,6.62,gas
6/3/2018,5.28,airfare
5/7/2018,75.43,travel_other
10/19/2018,386.56,miscellaneous
1/2/2018,26.01,departmental_store
8/9/2018,81.71,gas
7/29/2018,5.95,groceries
5/19/2018,57.08,travel_other
2/3/2018,4.16,wholesale_clubs
2/20/2018,33.51,groceries
11/4/2018,938.85,online
8/29/2018,36.46,paypal
1/5/2018,2.33,miscellaneous
6/12/2018,1.74,hotel
12/23/2018,1.62,amazon
2/23/2018,338.47,travel_other
8/3/2018,1.1,gas
2/19/2018,4.61,online
10/12/2018,527.72,travel_other
7/14/2018,17.64,airfare
7/20/2018,475.18,departmental_store
1/28/2018,43.98,miscellaneous
9/15/2018,6.58,wholesale_clubs
7/28/2018,7.19,gas
10/15/2018,456.9,amazon
7/17/2018,242.08,restaurants
3/19/2018,53.1,miscellaneous
4/8/2018,82.24,groceries
1/25/2018,703.52,groceries
8/15/2018,6.11,gas
12/14/2018,6.56,airfare
7/12/2018,0.74,travel_other
5/8/2018,579.48,miscellaneous
11/3/2018,91.12,groceries
11/22/2018,785.11,hotel
11/15/2018,7.81,gas
1/24/2018,62,supermarkets
8/2/2018,360.68,wholesale_clubs
6/29/2018,639.77,wholesale_clubs
4/7/2018,534.61,wholesale_clubs
9/27/2018,94.57,supermarkets
9/21/2018,6.61,groceries
10/14/2018,183.81,amazon
11/4/2018,762.37,miscellaneous
2/11/2018,8.29,paypal
11/18/2018,9.52,travel_other
10/27/2018,3.74,online
10/26/2018,86.1,supermarkets
10/15/2018,76.22,amazon
9/3/2018,903.68,wholesale_clubs
2/13/2018,321.05,supermarkets
7/16/2018,865.35,paypal
5/23/2018,3.77,miscellaneous
4/15/2018,2.96,travel_other
1/7/2018,8.98,supermarkets
8/5/2018,6.98,miscellaneous
10/5/2018,2.99,amazon
11/23/2018,968.21,paypal
6/24/2018,2.23,online
12/19/2018,883.73,departmental_store
4/12/2018,599.4,departmental_store
1/1/2018,603.62,online
9/12/2018,80.35,miscellaneous
7/11/2018,237.31,gas
3/23/2018,43.53,amazon
11/2/2018,328.26,departmental_store
4/25/2018,80.94,online
3/23/2018,83.31,miscellaneous
2/18/2018,61.5,amazon
6/28/2018,155.11,paypal
3/29/2018,4.7,miscellaneous
1/29/2018,5.02,wholesale_clubs
5/1/2018,285.31,airfare
9/2/2018,3.31,paypal
12/29/2018,4.15,travel_other
7/5/2018,83.76,hotel
5/7/2018,1.86,departmental_store
1/4/2018,448.9,departmental_store
7/7/2018,78.44,departmental_store
10/24/2018,353.92,paypal
6/15/2018,9.89,miscellaneous
2/26/2018,4.63,online
6/1/2018,75.07,miscellaneous
8/5/2018,92.63,gas
5/30/2018,6.02,restaurants
8/26/2018,121.5,departmental_store
5/1/2018,1.15,online
10/5/2018,91.15,hotel
5/25/2018,38.54,wholesale_clubs
2/18/2018,6.91,airfare
11/2/2018,556.04,travel_other
11/13/2018,7.23,travel_other
6/11/2018,4.49,gas
9/2/2018,825.28,miscellaneous
12/18/2018,80.84,supermarkets
2/7/2018,3.1,wholesale_clubs
10/7/2018,7.29,amazon
11/12/2018,3.27,travel_other
1/12/2018,5.32,airfare
9/5/2018,6.96,departmental_store
10/24/2018,357.57,airfare
10/5/2018,876.17,groceries
5/6/2018,258.97,wholesale_clubs
10/13/2018,338.26,wholesale_clubs
2/27/2018,474.54,hotel
12/4/2018,434.08,hotel
10/8/2018,0.68,gas
11/19/2018,51.69,online
7/4/2018,67.8,airfare
8/5/2018,371.73,hotel
5/29/2018,6.96,hotel
6/19/2018,5.44,miscellaneous
9/23/2018,2.19,miscellaneous
6/4/2018,22.45,paypal
10/2/2018,31.55,departmental_store
6/18/2018,72.02,supermarkets
6/18/2018,684.48,supermarkets
9/24/2018,42.72,miscellaneous
11/24/2018,7.08,departmental_store
5/10/2018,6.44,travel_other
12/1/2018,82.99,amazon
12/13/2018,680.76,online
3/17/2018,962.06,departmental_store
11/28/2018,435.77,online
4/5/2018,9.27,paypal
2/20/2018,1.85,miscellaneous
10/27/2018,44.66,online
9/2/2018,700.95,groceries
2/23/2018,91.38,supermarkets
11/5/2018,2.73,departmental_store
4/16/2018,43.23,airfare
11/13/2018,3.61,miscellaneous
1/12/2018,200.5,travel_other
7/13/2018,486.75,online
2/21/2018,5.61,travel_other
4/28/2018,258.76,paypal
2/6/2018,51.46,hotel
7/10/2018,8.62,airfare
7/4/2018,4.01,paypal
11/2/2018,1.2,supermarkets
10/3/2018,78.46,hotel
2/7/2018,238.94,supermarkets
5/30/2018,776.59,wholesale_clubs
4/19/2018,8.5,airfare
1/14/2018,5.07,paypal
12/1/2018,27.3,groceries
1/26/2018,8.24,amazon
8/14/2018,8.29,hotel
9/18/2018,6.28,online
3/17/2018,681.33,gas
4/15/2018,484.99,miscellaneous
3/16/2018,654.14,groceries
2/5/2018,52.08,groceries
12/26/2018,9.71,groceries
1/11/2018,42.9,departmental_store
3/16/2018,8,amazon
5/24/2018,551.42,restaurants
